gene,logFC,AveExpr,t,pvalue,padj,B
ENSG00000076344.16,0.363499051147581,4.38381910429945,3.52751041428399,0.000494602787120669,0.120860736410132,-0.333105517490055
ENSG00000080293.10,0.280292297550325,5.11178781880596,3.52130775885258,0.000505781777884413,0.120860736410132,-0.399702358708346
ENSG00000174175.17,0.256337600953652,5.18672695352873,3.52104966798063,0.000506252027432816,0.120860736410132,-0.403575018535278
ENSG00000204348.10,-0.0508012492415044,6.02344497722069,-3.51307714996532,0.000520981719973988,0.120860736410132,-1.22707029822599
ENSG00000100647.8,0.0450578674413169,6.12193730407181,3.51074110922521,0.000525373204082812,0.120860736410132,-1.39707280065842
ENSG00000143772.9,0.0676538921507302,5.90155443764639,3.50893981881466,0.000528783083909556,0.120860736410132,-1.14892773904279
ENSG00000226015.2,-0.115095341137321,6.00295361538437,-3.5032357294778,0.000539718374188539,0.120860736410132,-1.17609075238612
ENSG00000181481.14,0.108860655672074,5.72250531548746,3.50268677439488,0.000540781877547228,0.120860736410132,-0.926971488888475
ENSG00000224041.3,0.65705956546069,3.19618196009072,3.50218921926835,0.000541747498639571,0.120860736410132,-1.24153339584804
ENSG00000118971.9,0.0922533798305562,5.82129271911847,3.50187890130023,0.00054235056034923,0.120860736410132,-1.06481494047576
ENSG00000070423.18,-0.0427194167853956,6.20279188075067,-3.49653082469475,0.000552843175008945,0.121600341633028,-1.46943382471697
ENSG00000214425.8,0.300902866774502,4.59149836062641,3.49410636531402,0.000557662200891146,0.121600341633028,-0.381831376141688
ENSG00000180828.3,0.488964230884029,4.32217082212632,3.4898652262646,0.000566186930984316,0.122145795462031,-0.461706176073082
ENSG00000179115.11,-0.0365014428214839,6.26473122974603,-3.48153582731724,0.000583285480557672,0.122304625182362,-1.55492895406593
ENSG00000172156.4,0.563441531989312,3.8517252564042,3.48115773607768,0.000584072979969099,0.122304625182362,-0.712045503012048
ENSG00000110900.16,0.340863887171234,4.7421284735646,3.47123743939582,0.000605094446953274,0.122304625182362,-0.427308935757235
ENSG00000286181.1,0.499209722205315,3.86365201309388,3.46962431107431,0.000608578938692515,0.122304625182362,-0.818754164302233
ENSG00000104413.18,0.641800353145149,4.12894955103969,3.46852861578956,0.000610956432260834,0.122304625182362,-0.56226951073303
ENSG00000137747.16,0.348979975705382,4.44958680212012,3.46567526443022,0.000617188629519275,0.122304625182362,-0.496366354119841
ENSG00000130675.15,0.659152405097963,3.17276886488877,3.46294542027973,0.000623206705836016,0.122304625182362,-1.19485523063162
